File_name,FST
img?imageId=4533,0
img?imageId=167,0
img?imageId=5160,0
img?imageId=1271,0
img?imageId=3792,0
img?imageId=4777,0
img?imageId=6725,0
img?imageId=3684,0
img?imageId=1700,0
img?imageId=6263,0
img?imageId=8984,0
img?imageId=1702,0
img?imageId=4917,0
img?imageId=6784,0
img?imageId=2653,0
img?imageId=1428,0
img?imageId=6291,0
img?imageId=638,0
img?imageId=7643,0
img?imageId=3953,0
img?imageId=7160,0
img?imageId=1975,0
img?imageId=1145,0
img?imageId=5956,0
img?imageId=672,0
img?imageId=3885,0
img?imageId=8655,0
psoriasis_chronic_plaque8.jpg,0
seborrheic-keratoses61.jpg,0
porokeratosis_actinic8.jpg,0
kaposis-sarcoma60.jpg,0
granuloma_annulare43.jpg,0
kekoid119.jpg,0
lichen_planus97.jpg,0
lichen_planus94.jpg,0
scleredema1.jpg,0
tuberous_sclerosis52.jpg,0
aplasia_cutis_congenita_circumscripta30.jpg,0
basal_cell_carcinomas_cystic5.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome24.jpg,0
erythema-nodosum73.jpg,0
porphyria-cutanea-tarda34.jpg,0
factitial_dermatitis22.jpg,0
herpes_gestationis27.jpg,0
erythem_achronicum_migrans33.jpg,0
miliaria66.jpg,0
kekoid120.jpg,0
scabies86.jpg,0
pityriasis_rosea16.jpg,0
psoriasis_nail59.jpg,0
kaposis-sarcoma88.jpg,0
dermatophytie3.jpg,0
favus5.jpg,0
epidermolysis_bullosa49.jpg,0
acne_vulgaris99.jpg,0
erythema-nodosum12.jpg,0
porokeratosis_of_mibelli61.jpg,0
anthrax11.jpg,0
squamous-cell-carcinoma49.jpg,0
vitiligo80.jpg,0
acne-infantilis1.jpg,0
urticaria-pigmentosa109.jpg,0
malignant-lymphoma4.jpg,0
acro_lentiginous_melanoma1.jpg,0
actinic_keratoses81.jpg,0
acne_cystic7.jpg,0
discoid_le89.jpg,0
pilomatrixoma37.jpg,0
rhus_dermatitis25.jpg,0
lyme-disease2.jpg,0
hailey_hailey_disease36.jpg,0
nevocyticn-nevus68.jpg,0
ehlers_danlos_syndrome42.jpg,0
epidermolysis_bullosa13.jpg,0
bullous_erythema_multiforme14.jpg,0
actinic_keratoses67.jpg,0
rhinophyma31.jpg,0
port-wine-stain49.jpg,0
cold_urticaria3.jpg,0
bowens_disease53.jpg,0
generalised_pustular_psoriasis3.jpg,0
calcified_nodule_dermatomyositis5.jpg,0
sun-burn20.jpg,0
noonan_syndrome2.jpg,0
sweet-syndrome100.jpg,0
frost-bite2.jpg,0
fixed_drug_eruption13.jpg,0
incontinentia_pigmenti33.jpg,0
miliaria52.jpg,0
lichen-amyloidosis33.jpg,0
pyogenic-granuloma41.jpg,0
pyogenic-granuloma84.jpg,0
pyoderma-gangrenosum120.jpg,0
vitiligo62.jpg,0
tufted_hair_folliculitis7.jpg,0
stephen-johnson-syndrome54.jpg,0
kaposis-sarcoma27.jpg,0
eczema30.jpg,0
perioral-dermatitis41.jpg,0
kaposis-sarcoma76.jpg,0
seborrheic-keratoses22.jpg,0
keratoacanthoma3.jpg,0
drug_eruption_photosensitivity8.jpg,0
dermatofibroma48.jpg,0
acne_vulgaris218.jpg,0
addison_disease3.jpg,0
eosinophilic_pustula_folliculitis34.jpg,0
generalised_pustular_psoriasis1.jpg,0
abcess20.jpg,0
stasis-dermatitis18.jpg,0
nickel-dermatitis12.jpg,0
dermatofibroma63.jpg,0
granuloma_annulare58.jpg,0
acne_vulgaris89.jpg,0
erythema_multiforme178.jpg,0
papillomatosis_confluent_reticulated17.jpg,0
lupus-chronique18.jpg,0
eczema_eyelids7.jpg,0
generalised_pustular_psoriasis10.jpg,0
behcets_disease26.jpg,0
nevocyticn-nevus32.jpg,0
hot_tub_folliculitis3.jpg,0
solid-cysticbasalcell-carcinoma6.jpg,0
epidermal_naevus76.jpg,0
nevus-sebaceous-of-jadassohn32.jpg,0
kaposis-sarcoma114.jpg,0
kaposis-sarcoma84.jpg,0
filariasis2.jpg,0
eczema_atopic11.jpg,0
excoriations_uraemic4.jpg,0
langerhans-cell-histiocytosis6.jpg,0
incontinentia_pigmenti44.jpg,0
keratoacanthoma32.jpg,0
acute_contact_dermatitis1.jpg,0
hidradenitis_suppurativa70.jpg,0
eczema_atopic4.jpg,0
malignant-melanoma64.jpg,0
porokeratosis_actinic13.jpg,0
hailey_hailey_disease52.jpg,0
pyoderma-gangrenosum59.jpg,0
actinic_keratoses36.jpg,0
acne_vulgaris78.jpg,0
superfacial-spreading-melanoma49.jpg,0
lentigo-maligna55.jpg,0
acute_contact_dermatitis8.jpg,0
epidermal_naevus47.jpg,0
granuloma_pyogenicum39.jpg,0
actinic_keratoses6.jpg,0
scleredema49.jpg,0
pityriasis-lichenoides-chronica6.jpg,0
erythema-nodosum68.jpg,0
pityriasis-lichenoides-chronica27.jpg,0
granuloma_pyogenicum40.jpg,0
urticaria-pigmentosa84.jpg,0
papillomatosis-cutis-carcinoides2.jpg,0
erythema_multiforme50.jpg,0
eczema_atopic52.jpg,0
granuloma_annulare56.jpg,0
calcinosis_cutis22.jpg,0
striae-distensae25.jpg,0
pityriasis_rubra_pilaris56.jpg,0
livedo-reticularis45.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome80.jpg,0
papillomatosis-cutis-carcinoides18.jpg,0
solid-cysticbasalcell-carcinoma16.jpg,0
granuloma_annulare73.jpg,0
hand_eczema1.jpg,0
folliculitis88.jpg,0
squamous-cell-carcinoma45.jpg,0
subacute-cutaneous-lupus-erythematosus6.jpg,0
psoriasis28.jpg,0
lupus_erythematosus64.jpg,0
lupus_erythematosus17.jpg,0
lichen_planus98.jpg,0
neonatal-lupus-erythematosus12.jpg,0
polymorphic-eruption-of-pregnancy6.jpg,0
discoid_le33.jpg,0
eczema61.jpg,0
acne_vulgaris247.jpg,0
aplasia_cutis_congenita_circumscripta15.jpg,0
scabies2.jpg,0
superfacial-spreading-melanoma61.jpg,0
discoid_le51.jpg,0
scalp_folliculitis1.jpg,0
keratosis-pilaris21.jpg,0
psoriasis-pustular52.jpg,0
dyshidrotic_eczema26.jpg,0
squamous-cell-carcinoma72.jpg,0
necrobiotic-xanthogranuloma2.jpg,0
erythema_annulare_centrifugum52.jpg,0
melanoma71.jpg,0
shoe-contact-dermatitis9.jpg,0
morphea53.jpg,0
erythem_achronicum_migrans16.jpg,0
melanome-superficiel-extensif1.jpg,0
ichthyosis_vulgaris53.jpg,0
sarcoidosis142.jpg,0
psoriasis-genital25.jpg,0
pyogenic-granuloma23.jpg,0
scleromyxedema58.jpg,0
lichen_planus_follicularis3.jpg,0
pyogenic-granuloma33.jpg,0
pilomatrixoma5.jpg,0
actinic_keratoses13.jpg,0
pediculosis-palpebrarum21.jpg,0
pilomatrixoma34.jpg,0
lymphangioma42.jpg,0
morphea62.jpg,0
scleredema59.jpg,0
aplasia_cutis_congenita_circumscripta14.jpg,0
rhinophyma15.jpg,0
epidermal_naevus79.jpg,0
acne_cystic5.jpg,0
psoriasis_nail90.jpg,0
necrobiois-lipoidica-diabeticorum67.jpg,0
lichen_planus87.jpg,0
livedo-reticularis10.jpg,0
hand_eczema8.jpg,0
urticaria-pigmentosa38.jpg,0
neurotic-excoriations7.jpg,0
localized-scleroderma25.jpg,0
vitiligo25.jpg,0
drug_eruption148.jpg,0
photo-drug-eruption21.jpg,0
psoriasis_nail108.jpg,0
erythema-nodosum42.jpg,0
hot_tub_folliculitis1.jpg,0
solid-cysticbasalcell-carcinoma15.jpg,0
mucinosis5.jpg,0
mucinosis_folicular1.jpg,0
flea_bites8.jpg,0
calcinosis_cutis14.jpg,0
larva-migrans98.jpg,0
acne_vulgaris224.jpg,0
malassezia_folliculitis5.jpg,0
discoid_le49.jpg,0
papillomatosis_confluent_reticulated47.jpg,0
necrobiois-lipoidica-diabeticorum92.jpg,0
allergic_contact_dermatitis40.jpg,0
nickel-dermatitis13.jpg,0
kaposis-sarcoma86.jpg,0
granuloma_annulare75.jpg,0
lichen_planus_follicularis1.jpg,0
scleromyxedema26.jpg,0
folliculitis26.jpg,0
phytophotodermatitis17.jpg,0
allergic_contact_dermatitis45.jpg,0
pilomatrixoma16.jpg,0
malignant-melanoma81.jpg,0
aplasia_cutis_congenita_circumscripta3.jpg,0
actinic_keratoses60.jpg,0
nummula-dermatitis12.jpg,0
pilomatrixoma4.jpg,0
superfacial-spreading-melanoma43.jpg,0
sun-damaged-skin1.jpg,0
ehlers_danlos_syndrome75.jpg,0
lichen_planus81.jpg,0
angular_cheilitis16.jpg,0
lentigo-maligna15.jpg,0
neutrophilic-dermatosis9.jpg,0
anthrax3.jpg,0
acne_vulgaris51.jpg,0
sweet-syndrome69.jpg,0
rosacea87.jpg,0
mycosis-fongoide30.jpg,0
fordyce-spots40.jpg,0
lupus_erythematosus_systemic1.jpg,0
pityriasis_rosea35.jpg,0
vitiligo121.jpg,0
acne_vulgaris327.jpg,0
urticaria-pigmentosa47.jpg,0
carcinoma_basal_cell9.jpg,0
pilar-cyst10.jpg,0
seborrheic-dermatitis58.jpg,0
salmon-patches2.jpg,0
superfacial-spreading-melanoma37.jpg,0
urticaria-pigmentosa50.jpg,0
phototoxic-eruption35.jpg,0
neonatal-lupus-erythematosus10.jpg,0
erythema_annulare_centrifugum53.jpg,0
pityriasis-lichenoides-chronica12.jpg,0
systemic-lupus-erythematosus15.jpg,0
eczema86.jpg,0
juvenile-xanthogranuloma24.jpg,0
pseudoporphyria10.jpg,0
melanome-superficiel-extensif15.jpg,0
ehlers_danlos_syndrome59.jpg,0
rhus_dermatitis5.jpg,0
sarcoidosis-of-the-skin-plaque-form3.jpg,0
nevus-sebaceous-of-jadassohn31.jpg,0
pilar-cyst14.jpg,0
prurigo_nodularis13.jpg,0
basal_cell_carcinoma_morpheiform22.jpg,0
pyogenic-granuloma77.jpg,0
seborrheic-dermatitis15.jpg,0
halo_naevus26.jpg,0
verrucous-carcinoma5.jpg,0
lichen_planus37.jpg,0
aplasia_cutis_congenita_circumscripta19.jpg,0
dermatomyositis182.jpg,0
ehlers_danlos_syndrome43.jpg,0
prurigo_nodularis79.jpg,0
pityriasis_rosea92.jpg,0
acne_vulgaris160.jpg,0
erytrasma17.jpg,0
pyoderma-gangrenosum99.jpg,0
acrodermatitis_enteropathica46.jpg,0
rhus_dermatitis44.jpg,0
striae-distensae32.jpg,0
dariers_disease44.jpg,0
polymorphic_light_eruption38.jpg,0
mycosis-fongoide51.jpg,0
electric_burn1.jpg,0
erythroplasia_of_queyrat21.jpg,0
hyperpigmentation2.jpg,0
urticaire79.jpg,0
epidermal_naevus11.jpg,0
amiodarone_hyperpigmentation5.jpg,0
solid-cysticbasalcell-carcinoma32.jpg,0
acne_cystic8.jpg,0
drug_eruption64.jpg,0
porokeratosis_of_mibelli68.jpg,0
contact_dermatitis53.jpg,0
behcets_disease42.jpg,0
aplasia_cutis_congenita_circumscripta12.jpg,0
acrodermatitis_enteropathica25.jpg,0
mycosis-fongoide41.jpg,0
psoriasis-of-hands9.jpg,0
squamous-cell-carcinoma95.jpg,0
port-wine-stain40.jpg,0
psoriasis-genital22.jpg,0
keratoacanthoma55.jpg,0
porphyria-cutanea-tarda10.jpg,0
drug_eruption38.jpg,0
naevus-congenital15.jpg,0
acne_vulgaris119.jpg,0
melanoma12.jpg,0
lupus_erythematosus_systemic14.jpg,0
tick-bite5.jpg,0
vitiligo48.jpg,0
epidermolysis_bullosa_simplex_of_weber_cockayne_type3.jpg,0
acanthosis_nigricans28.jpg,0
drug_eruption19.jpg,0
pustular_drug_eruption3.jpg,0
generalised_pustular_psoriasis13.jpg,0
scleredema19.jpg,0
neurotic-excoriations8.jpg,0
scleredema13.jpg,0
allergic_contact_dermatitis63.jpg,0
miliaria30.jpg,0
drug_eruption10.jpg,0
scabies75.jpg,0
irritant-contact-dermatitis3.jpg,0
eczema_atopic21.jpg,0
larva-migrans35.jpg,0
dermatofibroma30.jpg,0
sarcoidosis128.jpg,0
rhus_dermatitis17.jpg,0
subacute-cutaneous-lupus-erythematosus33.jpg,0
drug_eruption15.jpg,0
acne_rosacae9.jpg,0
port-wine-stain50.jpg,0
erythema-nodosum8.jpg,0
adenocarcinoma2.jpg,0
actinic_prurigo2.jpg,0
nevus-sebaceous-of-jadassohn64.jpg,0
melanoma9.jpg,0
psoriasis13.jpg,0
kekoid81.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome62.jpg,0
lime-disease6.jpg,0
erythema_multiforme65.jpg,0
rhinophyma65.jpg,0
lichen_planus_actinic6.jpg,0
acro_lentiginous_melanoma24.jpg,0
superfacial-spreading-melanoma77.jpg,0
calcinosis_cutis24.jpg,0
stephen-johnson-syndrome84.jpg,0
juvenile-xanthogranuloma51.jpg,0
basal_cell_carcinoma_morpheiform20.jpg,0
lymphocytic-infiltration-of-the-skin-jessner-kanof11.jpg,0
juvenile-xanthogranuloma81.jpg,0
sun-burn25.jpg,0
neonatal-lupus-erythematosus23.jpg,0
lupus_erythematosus_chronicus_discoides22.jpg,0
urticaria-pigmentosa75.jpg,0
keratosis-pilaris15.jpg,0
squamous-cell-carcinoma58.jpg,0
acne_vulgaris198.jpg,0
xanthomas31.jpg,0
rhinophyma54.jpg,0
cosmetic-fragrance_allergy3.jpg,0
fixed_drug_eruption82.jpg,0
nevus-sebaceous-of-jadassohn71.jpg,0
norwegian_scabies57.jpg,0
pediculosis-pubis7.jpg,0
smooth_muscle_hamartoma4.jpg,0
lichen-amyloidosis46.jpg,0
mycosis-fongoide19.jpg,0
rosacea7.jpg,0
urticaria-pigmentosa7.jpg,0
systemic-lupus-erythematosus17.jpg,0
acne_vulgaris197.jpg,0
acro_lentiginous_melanoma42.jpg,0
hyperpigmentation13.jpg,0
sarcoidosis62.jpg,0
drug_eruption13.jpg,0
eczema37.jpg,0
nevus-sebaceous-of-jadassohn52.jpg,0
erythema_multiforme32.jpg,0
dermatomyositis179.jpg,0
striae-distensae43.jpg,0
xeroderma-pigmentosum57.jpg,0
kaposis-sarcoma92.jpg,0
seborrheic-dermatitis62.jpg,0
syringoma50.jpg,0
rosacea3.jpg,0
allergic_contact_dermatitis61.jpg,0
psoriasis-in-a-child5.jpg,0
solar-urticaria2.jpg,0
lichen-amyloidosis4.jpg,0
urticaria_dermagraphism1.jpg,0
port-wine-stain10.jpg,0
lymphangioma15.jpg,0
pyoderma-gangrenosum25.jpg,0
acne_scarring5.jpg,0
nevus-sebaceous-of-jadassohn62.jpg,0
subacute-cutaneous-lupus-erythematosus47.jpg,0
acrodermatitis_enteropathica3.jpg,0
basal_cell_carcinomas_cystic47.jpg,0
herpes_gestationis21.jpg,0
tungiasis36.jpg,0
juvenile-xanthogranuloma66.jpg,0
norwegian_scabies3.jpg,0
drug_eruption16.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome22.jpg,0
erytrasma45.jpg,0
linear-scleroderma12.jpg,0
epidermal_naevus87.jpg,0
scabies68.jpg,0
trachionychia2.jpg,0
keratoacanthoma4.jpg,0
drug_eruption34.jpg,0
larva-migrans13.jpg,0
polymorphic_light_eruption32.jpg,0
rosacea10.jpg,0
miliaria60.jpg,0
mycosis-fongoide32.jpg,0
drug_eruption120.jpg,0
rhinophyma35.jpg,0
porokeratosis_of_mibelli18.jpg,0
stephen-johnson-syndrome81.jpg,0
folliculitis93.jpg,0
basal_cell_carcinoma_morpheiform61.jpg,0
erythema_annulare_centrifugum23.jpg,0
subacute-cutaneous-lupus-erythematosus42.jpg,0
scabies45.jpg,0
acne_vulgaris326.jpg,0
acne_vulgaris300.jpg,0
subacute-cutaneous-lupus-erythematosus11.jpg,0
tungiasis13.jpg,0
carcinome_spinocellulaire10.jpg,0
mucinosis1.jpg,0
nevus-sebaceous-of-jadassohn80.jpg,0
sweet-syndrome99.jpg,0
erythema_multiforme157.jpg,0
eruptive_lichen_planus10.jpg,0
psoriasis_guttate19.jpg,0
ehlers_danlos_syndrome2.jpg,0
disseminated_superficial_actinic_porokeratosis38.jpg,0
ehlers_danlos_syndrome57.jpg,0
psoriasis_guttate1.jpg,0
dermatofibroma37.jpg,0
seborrheic-keratoses32.jpg,0
urticaria-pigmentosa81.jpg,0
frost-bite9.jpg,0
comedonal_acne2.jpg,0
contact_dermatitis9.jpg,0
pityriasis_rubra_pilaris90.jpg,0
carcinoma_verrucous2.jpg,0
malignant-melanoma92.jpg,0
pruritic-urticarial-papules-and-plaques-of-pregnancy2.jpg,0
contact_dermatitis20.jpg,0
prurigo_nodularis14.jpg,0
lichen_planus53.jpg,0
scleredema45.jpg,0
nevoid_hypopigmentation1.jpg,0
halo_naevus41.jpg,0
basal_cell_carcinoma16.jpg,0
dermatomyositis93.jpg,0
folliculitis74.jpg,0
lyme-disease6.jpg,0
acne_aggravated_by_steroids12.jpg,0
kaposis-sarcoma93.jpg,0
incontinentia_pigmenti12.jpg,0
follicular-mucinosis32.jpg,0
epidermolysis_bullosa18.jpg,0
kekoid109.jpg,0
kekoid48.jpg,0
melanoma51.jpg,0
herpes_gestationis37.jpg,0
umbilical_granuloma5.jpg,0
kekoid1.jpg,0
polymorphic_light_eruption76.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome63.jpg,0
phytophotodermatitis43.jpg,0
lmm14.jpg,0
mycosis-fongoide3.jpg,0
granuloma_pyogenicum28.jpg,0
superfacial-spreading-melanoma11.jpg,0
malignant-melanoma56.jpg,0
polymorphic_light_eruption26.jpg,0
urticaire76.jpg,0
necrobiois-lipoidica-diabeticorum44.jpg,0
incontinentia_pigmenti60.jpg,0
purpura-pigmentosa-chronica5.jpg,0
porokeratosis_actinic23.jpg,0
mycosis-fongoide36.jpg,0
port-wine-stain18.jpg,0
basal_cell_carcinoma_morpheiform63.jpg,0
rhinophyma27.jpg,0
psoriasis36.jpg,0
polymorphic_light_eruption16.jpg,0
acral_melanoma1.jpg,0
lichen_planus_actinic9.jpg,0
basal_cell_carcinoma73.jpg,0
solid-cysticbasalcell-carcinoma63.jpg,0
sturge-weber_syndrome7.jpg,0
nevocyticn-nevus19.jpg,0
eczema73.jpg,0
minocycline-pigmentation5.jpg,0
smooth_muscle_hamartoma7.jpg,0
lentigo-maligna62.jpg,0
porphyria-cutanea-tarda6.jpg,0
psoriasis65.jpg,0
juvenile-springe-ruption1.jpg,0
xeroderma-pigmentosum63.jpg,0
naevus-congenital13.jpg,0
basal_cell_carcinoma_morpheiform54.jpg,0
psoriasis-inversa24.jpg,0
eczema_atopic44.jpg,0
drug_eruption27.jpg,0
dermatomyositis126.jpg,0
sweet-syndrome83.jpg,0
ehlers_danlos_syndrome46.jpg,0
pyoderma-gangrenosum61.jpg,0
dermatomyositis107.jpg,0
phytophotodermatitis50.jpg,0
seborrheic-dermatitis45.jpg,0
naevus_comedonicus14.jpg,0
xeroderma-pigmentosum9.jpg,0
prurigo_nodularis25.jpg,0
acne_vulgaris82.jpg,0
psoriasis-scalp3.jpg,0
neonatal-acne9.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome48.jpg,0
Phlebothrombosis1.jpg,0
acne_aggravated_by_steroids4.jpg,0
acne_vulgaris306.jpg,0
juvenile-xanthogranuloma91.jpg,0
grovers_disease_transient_acantholytic_dermatosis4.jpg,0
porphyria-cutanea-tarda86.jpg,0
psoriasis23.jpg,0
ichthyosis_vulgaris54.jpg,0
actinic_prurigo1.jpg,0
erytrasma44.jpg,0
carcinome_spinocellulaire19.jpg,0
allergic_contact_dermatitis99.jpg,0
trauma2.jpg,0
patch-testing3.jpg,0
drug_eruption74.jpg,0
seborrheic-keratoses23.jpg,0
eczema_atopic22.jpg,0
halo_naevus48.jpg,0
bowens_disease43.jpg,0
xanthomas3.jpg,0
halo_naevus53.jpg,0
bullous_morphea6.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome84.jpg,0
acne_vulgaris134.jpg,0
pilomatrixoma27.jpg,0
juvenile-xanthogranuloma8.jpg,0
incontinentia_pigmenti6.jpg,0
drug_eruption88.jpg,0
nevocyticn-nevus42.jpg,0
lentigo-maligna56.jpg,0
polymorphic_light_eruption27.jpg,0
seborrheic-keratoses27.jpg,0
vancomycin_eruption4.jpg,0
sweet-syndrome58.jpg,0
lichen_planus_actinic20.jpg,0
ichthyosis_vulgaris49.jpg,0
nevocyticn-nevus53.jpg,0
xeroderma-pigmentosum10.jpg,0
langerhans-cell-histiocytosis12.jpg,0
squamous-cell-carcinoma12.jpg,0
drug_eruption73.jpg,0
stephen-johnson-syndrome15.jpg,0
scabies24.jpg,0
port-wine-stain1.jpg,0
striae-distensae22.jpg,0
eczema_cracquele1.jpg,0
juvenile-xanthogranuloma65.jpg,0
factitial_dermatitis51.jpg,0
giant_congenital_nevus7.jpg,0
allergic_contact_dermatitis108.jpg,0
boil13.jpg,0
sarcoidosis106.jpg,0
erythema_elevatum_diutinum28.jpg,0
malignant-melanoma72.jpg,0
epidermal_cyst41.jpg,0
psoriasis84.jpg,0
hidradenitis_suppurativa54.jpg,0
rhinophyma37.jpg,0
superfacial-spreading-melanoma62.jpg,0
ichthyosis_vulgaris3.jpg,0
subacute-cutaneous-lupus-erythematosus12.jpg,0
neurotic-excoriations28.jpg,0
allergic_contact_dermatitis73.jpg,0
pyogenic-granuloma45.jpg,0
umbilical_granuloma3.jpg,0
drug_eruption75.jpg,0
acne_comedonal25.jpg,0
sarcoidosis25.jpg,0
erythema_multiforme26.jpg,0
recurrent-basal-cell-carcinoma1.jpg,0
xeroderma-pigmentosum20.jpg,0
essential_telangiectasias9.jpg,0
morphea46.jpg,0
stephen-johnson-syndrome107.jpg,0
acute_sunburn2.jpg,0
kaposis-sarcoma20.jpg,0
pediculosis-capitis8.jpg,0
dariers_disease3.jpg,0
nickel-dermatitis9.jpg,0
psoriasis_chronic_plaque28.jpg,0
malignant-melanoma77.jpg,0
pityriasis_rubra_pilaris42.jpg,0
acne_vulgaris50.jpg,0
hidradenitis_suppurativa17.jpg,0
basal_cell_carcinoma22.jpg,0
tuberous_sclerosis78.jpg,0
drug_eruption67.jpg,0
larva-migrans91.jpg,0
herpes_gestationis47.jpg,0
eczema_atopic24.jpg,0
porphyria-cutanea-tarda49.jpg,0
miliaria53.jpg,0
dariers_disease48.jpg,0
livedo-reticularis3.jpg,0
porokeratosis_of_mibelli53.jpg,0
nevus-sebaceous-of-jadassohn66.jpg,0
lyme-disease30.jpg,0
actinic_keratoses40.jpg,0
stephen-johnson-syndrome63.jpg,0
juvenile-springe-ruption11.jpg,0
acne_vulgaris246.jpg,0
urticaria-pigmentosa77.jpg,0
necrobiois-lipoidica-diabeticorum8.jpg,0
acne_vulgaris162.jpg,0
photo-drug-eruption3.jpg,0
phytophotodermatitis58.jpg,0
necrobiois-lipoidica-diabeticorum42.jpg,0
livedo-reticularis31.jpg,0
lupus_erythematosus29.jpg,0
juvenile-xanthogranuloma4.jpg,0
psoriasis76.jpg,0
syringoma56.jpg,0
pruritic-urticarial-papules-and-plaques-of-pregnancy9.jpg,0
stephen-johnson-syndrome110.jpg,0
larva-migrans63.jpg,0
urticaire78.jpg,0
erythroplasia_of_queyrat15.jpg,0
erythema_annulare_centrifugum26.jpg,0
actinic_keratoses127.jpg,0
rhus_dermatitis9.jpg,0
tongue-carcinoma2.jpg,0
calcified_nodule_dermatomyositis8.jpg,0
psoriasis99.jpg,0
acrodermatitis_enteropathica41.jpg,0
morphea63.jpg,0
grovers_disease_transient_acantholytic_dermatosis21.jpg,0
erythema_elevatum_diutinum35.jpg,0
prurigo_nodularis44.jpg,0
pseudomonas_folliculitis8.jpg,0
hidradenitis_suppurativa1.jpg,0
hypohidrotic_ectodermal_dysplasia9.jpg,0
beckers_nevus12.jpg,0
papilloma3.jpg,0
dermatophytie1.jpg,0
fixed_drug_eruption75.jpg,0
ichthyosis_vulgaris25.jpg,0
malignant-melanoma34.jpg,0
bowens_disease56.jpg,0
calcinosis_cutis21.jpg,0
myiasis-furuncular_myiais8.jpg,0
scleredema9.jpg,0
seborrheic-keratoses38.jpg,0
psoriasis_nail113.jpg,0
disseminated_superficial_actinic_porokeratosis32.jpg,0
allergic_contact_dermatitis28.jpg,0
drug_eruption92.jpg,0
urticaria-pigmentosa70.jpg,0
pyoderma-gangrenosum16.jpg,0
rudimentary_polydactyly8.jpg,0
papillomatosis_confluent_reticulated35.jpg,0
acne_comedonal8.jpg,0
lymphangioma43.jpg,0
sun-burn31.jpg,0
porphyria-cutanea-tarda70.jpg,0
photoallergiccontact-dermatitis3.jpg,0
ota-nevus4.jpg,0
eczema_cracquele4.jpg,0
subacute-cutaneous-lupus-erythematosus8.jpg,0
papillomatosis_confluent_reticulated45.jpg,0
purpura-pigmentosa-chronica3.jpg,0
eczema_atopic28.jpg,0
incontinentia_pigmenti91.jpg,0
lichen-amyloidosis34.jpg,0
eosinophilic_pustula_folliculitis33.jpg,0
urticaria-pigmentosa42.jpg,0
juvenile-xanthogranuloma63.jpg,0
rosacea19.jpg,0
psoriasis-genital1.jpg,0
disseminated_superficial_actinic_porokeratosis47.jpg,0
miliaria2.jpg,0
lichen_planus4.jpg,0
larva-migrans16.jpg,0
erythema_multiforme109.jpg,0
folliculitis79.jpg,0
pyogenic-granuloma18.jpg,0
irritant-contact-dermatitis18.jpg,0
bullous_morphea8.jpg,0
acrodermatitis_enteropathica24.jpg,0
scabies94.jpg,0
keratosis-pilaris27.jpg,0
rosacea52.jpg,0
pityrosporum-folliculitis2.jpg,0
verrucous-skin-changes-in-chronic-lymphedema1.jpg,0
lichen_planus80.jpg,0
bee_sting1.jpg,0
psoriasis100.jpg,0
carcinome_spinocellulaire7.jpg,0
polyp1.jpg,0
porokeratosis_of_mibelli12.jpg,0
dariers_disease25.jpg,0
polymorphic_light_eruption43.jpg,0
port-wine-stain8.jpg,0
larva-migrans82.jpg,0
actinic_keratoses92.jpg,0
chronic_paronychia8.jpg,0
erythema_multiforme77.jpg,0
malignant-melanoma87.jpg,0
epidermal_naevus82.jpg,0
port-wine-stain32.jpg,0
naevus_comedonicus2.jpg,0
perioral-dermatitis15.jpg,0
dermatomyositis128.jpg,0
acne_vulgaris196.jpg,0
solid-cysticbasalcell-carcinoma53.jpg,0
juvenile-xanthogranuloma56.jpg,0
syringoma34.jpg,0
pityriasis_rubra_pilaris69.jpg,0
neurofibromatosis-von-reckling-hausen-syndrome40.jpg,0
recurrent-vesicular-dermatitis-of-the-fingers1.jpg,0
lentigo-maligna16.jpg,0
stephen-johnson-syndrome112.jpg,0
hidradenitis_suppurativa60.jpg,0
hot_tub_folliculitis5.jpg,0
acne_vulgaris183.jpg,0
basal_cell_carcinoma78.jpg,0
junctional-epidermolysis-bullosa1.jpg,0
xeroderma-pigmentosum62.jpg,0
sarcoidosis-of-the-skin-plaque-form17.jpg,0
chicken_pox12.jpg,0
acro_lentiginous_melanoma23.jpg,0
disseminated_superficial_actinic_porokeratosis7.jpg,0
rosacea24.jpg,0
norwegian_scabies62.jpg,0
tick-bite1.jpg,0
lupus_erythematosus14.jpg,0
pediculosis-palpebrarum8.jpg,0
mucocele14.jpg,0
psoriasis_nail30.jpg,0
anthrax16.jpg,0
urticaria-pigmentosa103.jpg,0
comedonal_acne17.jpg,0
sweet-syndrome23.jpg,0
erythema_annulare_centrifugum12.jpg,0
syringoma18.jpg,0
erythema_multiforme122.jpg,0
eosinophilic_pustula_folliculitis28.jpg,0
psoriasis-palms-soles2.jpg,0
acne_rosacae28.jpg,0
behcets_disease6.jpg,0
fordyce-spots6.jpg,0
urticaire9.jpg,0
stoma-dermatitis1.jpg,0
erythem_achronicum_migrans27.jpg,0
minocycline-pigmentation2.jpg,0
pityriasis_rosea48.jpg,0
allergic_contact_dermatitis46.jpg,0
dermatomyositis83.jpg,0
erythroplasia_of_queyrat18.jpg,0
